시군구,번지,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,201912,26,"29,000",0,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,201912,27,"3,000",90,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,201912,27,"30,000",0,33,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,201912,28,"28,000",0,44,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,201912,28,"28,000",0,44,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,201912,28,"30,000",0,25,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,201912,29,"30,000",0,42,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,201912,30,"33,000",0,8,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,201912,30,"28,000",0,38,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,201912,30,"27,000",0,44,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202001,3,"30,000",0,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,4,"26,000",0,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202001,4,"15,000",30,18,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202001,5,"32,000",0,30,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202001,5,"32,000",0,30,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,10,"29,000",0,16,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,10,"33,000",0,27,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202001,11,"2,000",110,32,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,12,"25,000",0,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,12,"25,000",0,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202001,15,"29,000",0,15,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,16,"28,000",0,5,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202001,16,"3,000",80,4,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202001,17,"3,000",90,9,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,18,"29,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202001,18,"29,000",0,4,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,19,"28,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,19,"28,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,20,"31,000",0,29,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202001,20,"28,000",0,4,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,21,"27,000",0,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,22,"30,000",0,23,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,22,"30,000",0,23,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,23,"26,000",0,31,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,28,"35,000",0,25,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202001,29,"24,000",0,9,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202001,30,"28,000",0,9,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202001,31,"9,000",70,34,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202002,1,"31,000",0,39,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,1,"35,000",0,23,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202002,2,"7,000",50,4,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,3,"35,000",0,38,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,3,"29,000",0,33,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,4,"29,000",0,32,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202002,4,"30,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,5,"30,000",0,15,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,6,"32,000",0,29,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,6,"32,000",0,29,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,7,"31,000",0,28,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,7,"29,000",0,22,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202002,8,"3,000",90,8,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,10,"27,000",0,37,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202002,10,"2,000",100,35,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202002,10,"33,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202002,10,"2,000",90,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202002,10,"4,000",70,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202002,12,"3,000",100,11,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,15,"32,000",0,38,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202002,15,"32,000",0,11,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,15,"27,500",0,25,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202002,16,"30,000",0,16,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,16,"32,000",0,24,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202002,19,"3,000",100,3,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,19,"24,000",0,21,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202002,20,"10,000",50,30,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202002,24,"2,000",95,43,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,25,"29,000",0,18,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,25,"31,000",0,16,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,26,"26,000",0,3,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,28,"28,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,28,"28,000",0,12,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202002,29,"30,000",0,27,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202002,29,"30,000",0,18,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202003,1,"2,000",80,14,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,4,"30,000",0,18,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,4,"30,000",0,18,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,6,"28,000",0,8,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,7,"28,000",0,24,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202003,9,"27,000",0,19,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,13,"30,000",0,43,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202003,14,"30,000",0,36,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,14,"29,000",0,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,14,"29,000",0,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,14,"31,000",0,16,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,21,"32,000",0,37,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.135,202003,23,"3,000",100,5,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.499,202003,23,"10,000",30,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,28,"30,000",0,40,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,28,"29,000",0,17,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202003,29,"7,000",70,31,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,29,"28,500",0,2,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,30,"29,000",0,21,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202003,30,"30,000",0,6,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202003,30,"31,000",0,34,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202003,31,"27,000",0,20,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,3,"29,000",0,28,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,7,"31,000",0,32,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,7,"28,300",0,10,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,8,"33,500",0,13,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202004,9,"28,000",0,39,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202004,10,"30,000",0,19,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202004,10,"29,000",0,3,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,14,"32,000",0,43,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202004,15,"30,000",0,42,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202004,17,"30,000",0,15,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202004,18,"27,000",0,5,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,월세,80.002,202004,21,"2,000",85,23,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202004,22,"30,000",0,7,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.499,202004,22,"30,000",0,7,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.135,202004,26,"30,000",0,30,2015,대농로 55
충청북도 청주흥덕구 복대동,3381,두산위브지웰시티2차,전세,80.002,202004,27,"31,000",0,17,2015,대농로 55
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,10,"13,000",0,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,14,"11,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,14,"11,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,16,"13,500",0,11,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,18,"15,000",0,5,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201905,19,"13,000",0,11,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201905,25,"10,000",0,2,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201906,10,"14,000",0,8,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201906,13,"13,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201906,15,"14,000",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9255,201906,19,500,50,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201907,3,"12,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201907,10,"13,000",0,7,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201907,10,"10,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201907,13,"13,500",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201907,15,"13,500",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9238,201908,2,"1,000",44,5,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201908,18,"13,000",0,7,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201908,21,"13,500",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201908,25,"13,000",0,7,1999,증안로 33
